# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=505698096
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-29.6187,0.401344,1.02189,1,1,0,30.7025,0.15527
-29.3183,0.993748,0.387437,1,3,0,29.776,0.0533825
-29.3886,0.941719,0.638374,2,7,0,29.7634,-0.170805
-29.8506,0.825456,0.919834,1,1,0,29.8945,-0.293053
-30.0262,0.496846,0.994889,2,3,0,31.6752,0.239904
-29.3574,0.991672,0.487571,2,3,0,30.1714,0.0718699
-29.305,1,0.786881,1,1,0,29.3575,0.0462139
-29.3331,0.977387,1.28679,1,1,0,29.4063,0.0607874
-29.2414,0.636842,1.98183,1,3,0,29.2415,-0.0831437
-29.2414,0.861372,1.36718,1,1,0,29.2688,-0.0831437
-29.2414,0.000107484,1.5977,1,1,0,30.5021,-0.0831437
-29.8737,0.980749,0.254563,2,7,0,30.3903,-0.297616
-29.8141,1,0.394691,1,1,0,29.8929,-0.285632
-29.5121,1,0.635834,1,1,0,29.7608,-0.212356
-29.5807,0.478756,1.01813,2,3,0,31.0865,0.14544
-29.6078,0.990339,0.50064,3,7,0,29.8415,0.15249
-29.2921,0.928215,0.780987,2,3,0,30.1082,0.0386709
-29.2921,0.528394,1.05517,1,1,0,29.8816,0.0386709
-30.1795,0.770123,0.586301,1,3,0,31.3957,-0.351875
-31.0688,0.872844,0.558302,1,1,0,31.0707,-0.472293
-31.0204,1,0.665892,1,1,0,31.4354,-0.466627
-30.2382,1,1.04497,1,1,0,31.1683,-0.361225
-30.2382,0.100478,1.63131,1,3,0,30.2443,-0.361225
-29.2889,0.942509,0.366324,1,3,0,31.6426,-0.122815
-29.363,0.94896,0.506106,1,3,0,29.9223,0.0743082
-30.2613,0.743955,0.706284,1,3,0,31.0718,-0.364841
-29.2904,1,0.636567,2,3,0,30.0688,0.037623
-29.2509,0.783901,0.984044,2,3,0,29.7397,-0.0936325
-30.2841,0.722554,0.963428,2,3,0,30.3935,-0.368352
-29.2509,0.784798,0.830358,2,3,0,31.6098,-0.0936388
-29.2386,0.980056,0.815287,2,3,0,29.3357,-0.0795219
-29.4804,0.843709,1.19673,1,1,0,29.5169,-0.202738
-29.7834,0.770793,1.32329,1,1,0,29.7837,0.193157
-29.7229,1,1.25984,1,1,0,30.1404,0.179981
-29.7229,0.127174,1.90979,1,3,0,29.8126,0.179981
-29.5729,1,0.495638,1,1,0,29.7109,0.143355
-29.9584,0.898638,0.751636,1,1,0,29.9975,0.227661
-29.4244,1,0.927079,1,1,0,29.791,0.0980568
-30.0053,0.57393,1.39576,1,1,0,30.039,-0.322265
-29.2707,1,0.90106,1,1,0,29.7134,-0.110411
-29.3586,0.924254,1.35132,1,1,0,29.3602,0.0723978
-29.3586,1.24511e-07,1.7403,1,1,0,30.4708,0.0723978
-29.2302,0.997905,0.368721,2,7,0,29.4304,-0.0653282
-29.289,0.994965,0.549807,3,7,0,29.2935,-0.122838
-30.6371,0.71179,0.812133,1,3,0,30.6586,-0.418689
-31.2184,0.871863,0.693356,1,1,0,31.4259,-0.489376
-29.3002,1,0.805335,1,3,0,30.6531,-0.129569
-29.3002,0.0685627,1.19248,1,1,0,30.554,-0.129569
-29.882,0.953064,0.300514,2,5,0,31.1012,-0.299243
-29.9915,0.991115,0.407543,1,1,0,30.01,-0.319782
-29.6237,1,0.592074,1,1,0,29.933,-0.242597
-29.3061,0.991802,0.871707,2,3,0,29.6877,0.0468357
-29.2464,1,1.25968,1,1,0,29.2597,-0.0890414
-29.2464,3.02928e-09,1.84236,1,1,0,30.6851,-0.0890414
-29.5696,0.955804,0.42287,1,3,0,29.8958,-0.228561
-30.0163,0.759826,0.570897,1,3,0,32.2366,0.238144
-29.7198,0.979835,0.536746,2,3,0,30.3688,0.179285
-30.7235,0.625618,0.754433,2,3,0,33.1384,0.343937
-30.7235,0.0847841,2.22127,1,1,0,33.2879,0.343937
-30.7235,1.33793e-206,6.05129,1,2,1,32.3686,0.343937
-30.9131,0.986592,0.624544,1,1,0,30.9555,0.367696
